2040,1424,1917
2041,1438,1898
2041,1446,1870
2041,1457,1840
2041,1469,1792
2041,1487,1732
2041,1500,1673
2041,1510,1627
2042,1522,1574
2041,1530,1521
2041,1539,1479
2041,1551,1440
2041,1558,1387
2041,1561,1351
2041,1569,1347
2041,1568,1346
2041,1569,1345
2041,1570,1346
2041,1570,1346
2041,1570,1347
2041,1592,1340
2041,1641,1319
2042,1676,1310
2041,1708,1302
2041,1746,1295
2041,1789,1282
2041,1836,1273
2042,1891,1260
2041,1946,1244
2041,1996,1231
2041,2026,1224
2041,2036,1223
2041,2037,1222
2041,2037,1222
2040,2038,1223
2034,2059,1233
2014,2079,1267
1977,2079,1278
1946,2079,1293
1907,2079,1304
1853,2079,1325
1791,2079,1348
1735,2079,1377
1686,2079,1408
1649,2079,1434
1613,2079,1456
1574,2079,1478
1541,2079,1502
1506,2079,1533
1468,2080,1574
1438,2079,1606
1431,2079,1623
1429,2079,1632
1423,2079,1645
1417,2079,1658
1416,2079,1661
1415,2079,1664
1408,2079,1684
1392,2079,1735
1377,2079,1789
1366,2079,1827
1356,2080,1860
1343,2079,1895
1338,2079,1911
1339,2078,1912
1340,2079,1912
1350,2074,1921
1377,2045,1924
1387,1991,1924
1398,1937,1924
1417,1885,1924
1440,1827,1924
1459,1768,1924
1477,1721,1924
1499,1678,1924
1521,1640,1924
1547,1607,1924
1573,1578,1925
1596,1551,1924
1614,1527,1924
1633,1509,1924
1645,1504,1924
1672,1494,1924
1705,1486,1924
1746,1477,1924
1810,1467,1924
1878,1453,1924
1933,1435,1924
1985,1423,1924
2032,1411,1924
2040,1415,1924
2041,1417,1924
2041,1419,1924
2041,1424,1922
2041,1441,1909
2042,1471,1871
2042,1498,1827
2042,1522,1780
2041,1547,1726
2041,1578,1658
2042,1608,1601
2041,1635,1546
2041,1666,1497
2041,1707,1449
2041,1759,1390
2041,1800,1336
2041,1827,1308
2041,1853,1293
2041,1878,1268
2041,1929,1243
2042,1984,1233
2039,2048,1212
2032,2053,1217
2032,2053,1217
2032,2052,1220
2035,2043,1231
2037,2033,1244
2027,2025,1262
2006,2015,1282
1962,1997,1305
1888,1938,1317
1787,1841,1315
1679,1762,1283
1586,1724,1232
1519,1715,1197
1464,1724,1164
1425,1749,1135
1387,1784,1107
1353,1823,1062
1321,1835,1057
1306,1845,1060
1282,1853,1064
1262,1864,1080
1243,1880,1108
1234,1888,1119
1233,1889,1119
